tx_id,source_account,target_account,amount,timestamp,is_anomaly,anomaly_type
TX_101843,ACC_1094,ACC_1159,829.68,2026-07-11 23:16:00,0,None
TX_103777,ACC_1139,ACC_1088,1324.55,2026-07-11 00:35:00,0,None
TX_100299,ACC_1000,ACC_1076,340.63,2026-07-13 00:33:00,0,None
TX_104039,ACC_1179,ACC_1043,1236.79,2026-07-12 21:33:00,0,None
TX_103842,ACC_1088,ACC_1186,439.13,2026-07-10 23:49:00,0,None
TX_100653,ACC_1098,ACC_1038,1318.74,2026-07-10 21:49:00,0,None
TX_103490,ACC_1003,ACC_1045,1162.92,2026-07-12 01:44:00,0,None
TX_103071,ACC_1037,ACC_1053,450.05,2026-07-11 02:21:00,0,None
TX_103665,ACC_1171,ACC_1038,251.63,2026-07-13 01:25:00,0,None
TX_103182,ACC_1006,ACC_1008,668.9,2026-07-10 19:58:00,0,None
TX_104794,ACC_1072,ACC_1192,759.26,2026-07-11 22:50:00,0,None
TX_101790,ACC_1142,ACC_1113,1020.38,2026-07-12 22:51:00,0,None
TX_101571,ACC_1038,ACC_1115,1291.01,2026-07-11 00:07:00,0,None
TX_101260,ACC_1161,ACC_1080,621.96,2026-07-10 19:05:00,0,None
TX_103342,ACC_1036,ACC_1046,1441.87,2026-07-11 21:28:00,0,None
TX_100094,ACC_1061,ACC_1133,202.81,2026-07-11 20:50:00,0,None
TX_101420,ACC_1000,ACC_1012,1184.8,2026-07-12 01:59:00,0,None
TX_100550,ACC_1160,ACC_1148,608.91,2026-07-13 00:28:00,0,None
TX_104431,ACC_1064,ACC_1008,884.71,2026-07-12 20:34:00,0,None
TX_101735,ACC_1159,ACC_1054,1484.07,2026-07-12 19:12:00,0,None
TX_102240,ACC_1015,ACC_1046,1454.42,2026-07-11 23:04:00,0,None
TX_103427,ACC_1022,ACC_1133,1001.54,2026-07-10 19:00:00,0,None
TX_104357,ACC_1160,ACC_1022,1148.48,2026-07-13 00:17:00,0,None
TX_101453,ACC_1122,ACC_1082,657.7,2026-07-12 01:54:00,0,None
TX_101303,ACC_1047,ACC_1186,321.26,2026-07-11 00:59:00,0,None
TX_100161,ACC_1195,ACC_1028,1471.81,2026-07-10 23:20:00,0,None
TX_103062,ACC_1083,ACC_1018,454.2,2026-07-10 22:12:00,0,None
TX_102882,ACC_1120,ACC_1072,473.24,2026-07-12 22:15:00,0,None
TX_104295,ACC_1075,ACC_1135,802.82,2026-07-12 20:51:00,0,None
TX_102782,ACC_1053,ACC_1164,1026.96,2026-07-11 21:28:00,0,None
TX_103347,ACC_1038,ACC_1174,1019.93,2026-07-12 20:41:00,0,None
TX_101433,ACC_1192,ACC_1199,1402.71,2026-07-13 01:50:00,0,None
TX_102423,ACC_1189,ACC_1092,1262.67,2026-07-12 01:23:00,0,None
TX_103194,ACC_1057,ACC_1120,1044.08,2026-07-11 22:13:00,0,None
TX_101347,ACC_1130,ACC_1135,1245.32,2026-07-10 19:14:00,0,None
TX_104092,ACC_1052,ACC_1164,297.21,2026-07-11 21:28:00,0,None
TX_100432,ACC_1005,ACC_1177,898.71,2026-07-12 18:12:00,0,None
TX_102957,ACC_1045,ACC_1148,53.48,2026-07-13 00:20:00,0,None
TX_103093,ACC_1008,ACC_1106,1046.58,2026-07-11 00:04:00,0,None
TX_102023,ACC_1119,ACC_1109,253.7,2026-07-12 18:01:00,0,None
TX_103876,ACC_1105,ACC_1175,495.46,2026-07-12 23:39:00,0,None
TX_104098,ACC_1170,ACC_1022,668.13,2026-07-11 20:31:00,0,None
TX_102749,ACC_1045,ACC_1062,1057.61,2026-07-12 23:37:00,0,None
TX_101680,ACC_1007,ACC_1058,1429.17,2026-07-11 23:45:00,0,None
TX_101388,ACC_1013,ACC_1079,147.01,2026-07-10 20:49:00,0,None
TX_101903,ACC_1018,ACC_1094,1000.97,2026-07-13 00:41:00,0,None
TX_100489,ACC_1137,ACC_1149,311.47,2026-07-12 02:04:00,0,None
TX_101190,ACC_1028,ACC_1116,329.45,2026-07-11 21:54:00,0,None
TX_104240,ACC_1058,ACC_1153,806.67,2026-07-12 23:35:00,0,None
TX_102094,ACC_1038,ACC_1188,633.2,2026-07-12 23:26:00,0,None
TX_102012,ACC_1054,ACC_1040,249.52,2026-07-11 23:46:00,0,None
TX_100716,ACC_1038,ACC_1193,1365.43,2026-07-10 22:26:00,0,None
TX_104043,ACC_1088,ACC_1003,99.74,2026-07-11 02:16:00,0,None
TX_104758,ACC_1082,ACC_1099,534.95,2026-07-13 01:45:00,0,None
TX_100504,ACC_1132,ACC_1094,940.86,2026-07-11 21:16:00,0,None
TX_100809,ACC_1063,ACC_1087,188.27,2026-07-11 02:02:00,0,None
TX_103828,ACC_1072,ACC_1158,158.94,2026-07-10 21:43:00,0,None
TX_104168,ACC_1193,ACC_1046,1456.49,2026-07-11 18:01:00,0,None
TX_102620,ACC_1110,ACC_1009,311.78,2026-07-11 22:43:00,0,None
TX_103192,ACC_1078,ACC_1014,131.69,2026-07-10 18:08:00,0,None
TX_102587,ACC_1160,ACC_1108,340.8,2026-07-11 18:47:00,0,None
TX_100246,ACC_1140,ACC_1004,522.02,2026-07-11 19:56:00,0,None
TX_102580,ACC_1093,ACC_1038,386.86,2026-07-11 02:44:00,0,None
TX_103898,ACC_1140,ACC_1132,93.06,2026-07-12 01:38:00,0,None
TX_103805,ACC_1142,ACC_1013,432.52,2026-07-12 20:57:00,0,None
TX_103191,ACC_1013,ACC_1067,640.17,2026-07-11 22:22:00,0,None
TX_104545,ACC_1119,ACC_1163,844.5,2026-07-11 23:07:00,0,None
TX_100811,ACC_1045,ACC_1140,1263.82,2026-07-12 18:47:00,0,None
TX_101391,ACC_1145,ACC_1051,1004.34,2026-07-12 21:46:00,0,None
TX_103265,ACC_1111,ACC_1191,1350.97,2026-07-11 22:13:00,0,None
TX_102100,ACC_1068,ACC_1190,257.75,2026-07-13 02:03:00,0,None
TX_101515,ACC_1129,ACC_1001,1246.31,2026-07-11 19:12:00,0,None
TX_101161,ACC_1063,ACC_1125,962.69,2026-07-10 20:25:00,0,None
TX_102984,ACC_1051,ACC_1098,310.8,2026-07-12 21:07:00,0,None
TX_100666,ACC_1135,ACC_1185,1195.95,2026-07-11 18:16:00,0,None
TX_100324,ACC_1180,ACC_1156,1145.43,2026-07-12 23:27:00,0,None
TX_100370,ACC_1001,ACC_1018,275.15,2026-07-11 20:49:00,0,None
TX_101235,ACC_1009,ACC_1076,856.27,2026-07-11 01:45:00,0,None
TX_104727,ACC_1137,ACC_1105,1285.31,2026-07-11 01:47:00,0,None
TX_103277,ACC_1102,ACC_1039,410.75,2026-07-10 18:07:00,0,None
TX_102252,ACC_1152,ACC_1016,306.81,2026-07-11 02:16:00,0,None
TX_104400,ACC_1152,ACC_1044,462.91,2026-07-12 22:14:00,0,None
TX_101827,ACC_1055,ACC_1122,766.58,2026-07-10 23:18:00,0,None
TX_100293,ACC_1191,ACC_1163,385.33,2026-07-10 20:36:00,0,None
TX_100365,ACC_1021,ACC_1038,628.43,2026-07-10 21:40:00,0,None
TX_101168,ACC_1139,ACC_1106,803.22,2026-07-11 18:47:00,0,None
TX_103066,ACC_1113,ACC_1105,261.84,2026-07-10 19:33:00,0,None
TX_102886,ACC_1088,ACC_1046,1012.5,2026-07-11 21:07:00,0,None
TX_102341,ACC_1009,ACC_1027,245.25,2026-07-12 18:07:00,0,None
TX_104063,ACC_1184,ACC_1143,1028.81,2026-07-12 18:44:00,0,None
TX_100918,ACC_1004,ACC_1158,1308.54,2026-07-13 02:29:00,0,None
TX_100376,ACC_1188,ACC_1022,677.02,2026-07-11 22:55:00,0,None
TX_101891,ACC_1154,ACC_1029,1147.43,2026-07-10 20:15:00,0,None
TX_101436,ACC_1194,ACC_1173,1194.52,2026-07-13 01:18:00,0,None
TX_101838,ACC_1124,ACC_1076,436.12,2026-07-12 18:37:00,0,None
TX_101626,ACC_1121,ACC_1051,673.77,2026-07-11 02:03:00,0,None
TX_102626,ACC_1027,ACC_1068,258.4,2026-07-11 20:43:00,0,None
TX_101986,ACC_1063,ACC_1128,1287.85,2026-07-12 02:01:00,0,None
TX_101595,ACC_1018,ACC_1069,1233.23,2026-07-10 22:02:00,0,None
TX_104889,ACC_1104,ACC_1111,1319.5,2026-07-10 18:39:00,0,None
TX_101354,ACC_1095,ACC_1002,770.25,2026-07-11 00:37:00,0,None
TX_104856,ACC_1121,ACC_1053,1366.89,2026-07-13 01:50:00,0,None
TX_104717,ACC_1181,ACC_1013,266.9,2026-07-10 20:57:00,0,None
TX_100092,ACC_1034,ACC_1083,1096.89,2026-07-10 18:33:00,0,None
TX_104490,ACC_1022,ACC_1113,1429.31,2026-07-12 23:14:00,0,None
TX_101842,ACC_1048,ACC_1194,902.99,2026-07-10 20:20:00,0,None
TX_102747,ACC_1037,ACC_1156,1420.88,2026-07-12 01:45:00,0,None
TX_103014,ACC_1197,ACC_1086,1190.92,2026-07-13 01:17:00,0,None
TX_104131,ACC_1096,ACC_1173,784.37,2026-07-12 02:31:00,0,None
TX_101647,ACC_1170,ACC_1058,662.86,2026-07-11 19:05:00,0,None
TX_102217,ACC_1060,ACC_1179,491.9,2026-07-11 20:44:00,0,None
TX_101640,ACC_1010,ACC_1197,778.25,2026-07-11 00:34:00,0,None
TX_101750,ACC_1107,ACC_1015,700.38,2026-07-10 19:20:00,0,None
TX_101991,ACC_1124,ACC_1026,624.14,2026-07-11 21:51:00,0,None
TX_104715,ACC_1161,ACC_1093,608.41,2026-07-10 18:01:00,0,None
TX_100257,ACC_1053,ACC_1067,283.76,2026-07-11 00:54:00,0,None
TX_104724,ACC_1016,ACC_1188,1271.9,2026-07-10 18:37:00,0,None
TX_102598,ACC_1187,ACC_1033,1375.17,2026-07-11 21:44:00,0,None
TX_102630,ACC_1152,ACC_1042,945.86,2026-07-12 18:05:00,0,None
TX_100390,ACC_1083,ACC_1016,892.26,2026-07-10 22:26:00,0,None
TX_101353,ACC_1000,ACC_1165,983.62,2026-07-12 20:23:00,0,None
TX_104093,ACC_1014,ACC_1092,44.79,2026-07-13 02:59:00,0,None
TX_101560,ACC_1019,ACC_1098,71.91,2026-07-10 18:07:00,0,None
TX_100015,ACC_1035,ACC_1154,620.14,2026-07-12 02:00:00,0,None
TX_101133,ACC_1053,ACC_1161,227.71,2026-07-11 20:51:00,0,None
TX_103073,ACC_1095,ACC_1152,248.46,2026-07-10 19:32:00,0,None
TX_102668,ACC_1017,ACC_1015,1486.04,2026-07-12 21:15:00,0,None
TX_100559,ACC_1075,ACC_1116,1475.91,2026-07-13 02:58:00,0,None
TX_104238,ACC_1198,ACC_1187,1472.6,2026-07-11 20:32:00,0,None
TX_100116,ACC_1189,ACC_1123,721.7,2026-07-10 23:47:00,0,None
TX_102347,ACC_1080,ACC_1110,1442.0,2026-07-12 23:38:00,0,None
TX_101650,ACC_1182,ACC_1105,48.19,2026-07-10 23:45:00,0,None
TX_102492,ACC_1121,ACC_1110,303.14,2026-07-13 00:51:00,0,None
TX_103948,ACC_1041,ACC_1018,627.21,2026-07-12 18:38:00,0,None
TX_100899,ACC_1043,ACC_1157,517.04,2026-07-13 00:34:00,0,None
TX_101249,ACC_1186,ACC_1076,413.15,2026-07-10 21:24:00,0,None
TX_104577,ACC_1091,ACC_1165,418.15,2026-07-13 00:57:00,0,None
TX_101653,ACC_1035,ACC_1043,1146.13,2026-07-10 20:41:00,0,None
TX_102144,ACC_1173,ACC_1094,616.2,2026-07-11 23:26:00,0,None
TX_104709,ACC_1056,ACC_1068,958.74,2026-07-10 20:41:00,0,None
TX_100095,ACC_1188,ACC_1194,564.36,2026-07-12 02:26:00,0,None
TX_103197,ACC_1153,ACC_1110,744.01,2026-07-13 02:48:00,0,None
TX_103358,ACC_1104,ACC_1145,1352.61,2026-07-12 00:00:00,0,None
TX_100076,ACC_1023,ACC_1088,82.87,2026-07-11 21:42:00,0,None
TX_104878,ACC_1146,ACC_1008,260.35,2026-07-12 02:47:00,0,None
TX_102818,ACC_1042,ACC_1066,967.48,2026-07-11 23:11:00,0,None
TX_101683,ACC_1192,ACC_1004,24.77,2026-07-11 23:35:00,0,None
TX_102083,ACC_1108,ACC_1102,83.4,2026-07-10 23:08:00,0,None
TX_103120,ACC_1037,ACC_1088,1199.71,2026-07-13 01:09:00,0,None
TX_104522,ACC_1004,ACC_1067,70.27,2026-07-12 18:15:00,0,None
TX_104268,ACC_1196,ACC_1125,181.01,2026-07-12 01:36:00,0,None
TX_104257,ACC_1139,ACC_1081,1102.47,2026-07-11 20:15:00,0,None
TX_103464,ACC_1070,ACC_1146,944.35,2026-07-13 00:03:00,0,None
TX_102972,ACC_1084,ACC_1097,958.76,2026-07-10 20:18:00,0,None
TX_102444,ACC_1137,ACC_1046,74.92,2026-07-10 20:14:00,0,None
TX_100050,ACC_1180,ACC_1063,948.41,2026-07-10 22:25:00,0,None
TX_100483,ACC_1067,ACC_1104,1384.71,2026-07-10 19:08:00,0,None
TX_102008,ACC_1049,ACC_1083,802.17,2026-07-11 02:20:00,0,None
TX_101915,ACC_1145,ACC_1138,1078.08,2026-07-10 23:42:00,0,None
TX_101910,ACC_1056,ACC_1112,462.85,2026-07-11 02:53:00,0,None
TX_103001,ACC_1109,ACC_1099,210.06,2026-07-12 21:44:00,0,None
TX_102286,ACC_1093,ACC_1005,775.78,2026-07-11 23:57:00,0,None
TX_101471,ACC_1134,ACC_1070,875.07,2026-07-11 21:07:00,0,None
TX_104573,ACC_1195,ACC_1197,486.93,2026-07-11 20:15:00,0,None
TX_102416,ACC_1005,ACC_1181,1341.99,2026-07-11 01:08:00,0,None
TX_100502,ACC_1155,ACC_1173,694.99,2026-07-12 19:26:00,0,None
TX_102870,ACC_1030,ACC_1164,1418.12,2026-07-12 00:21:00,0,None
TX_101867,ACC_1138,ACC_1035,805.99,2026-07-11 01:53:00,0,None
TX_102215,ACC_1061,ACC_1114,1378.12,2026-07-10 20:07:00,0,None
TX_103520,ACC_1112,ACC_1085,1123.64,2026-07-11 00:01:00,0,None
TX_102533,ACC_1144,ACC_1054,114.24,2026-07-12 21:45:00,0,None
TX_102117,ACC_1135,ACC_1160,365.47,2026-07-12 01:08:00,0,None
TX_102691,ACC_1190,ACC_1198,745.05,2026-07-12 19:17:00,0,None
TX_100136,ACC_1075,ACC_1095,788.92,2026-07-11 01:39:00,0,None
TX_101055,ACC_1071,ACC_1000,1035.95,2026-07-11 18:40:00,0,None
TX_101856,ACC_1067,ACC_1089,246.98,2026-07-13 00:49:00,0,None
TX_103185,ACC_1042,ACC_1098,949.74,2026-07-12 01:54:00,0,None
TX_101972,ACC_1029,ACC_1113,515.4,2026-07-13 02:28:00,0,None
TX_101530,ACC_1047,ACC_1036,106.4,2026-07-12 21:04:00,0,None
TX_102755,ACC_1161,ACC_1012,1198.28,2026-07-10 19:06:00,0,None
TX_102063,ACC_1180,ACC_1093,414.82,2026-07-12 20:03:00,0,None
TX_103751,ACC_1174,ACC_1187,1000.69,2026-07-13 00:27:00,0,None
TX_102703,ACC_1184,ACC_1178,845.3,2026-07-12 01:21:00,0,None
TX_102340,ACC_1196,ACC_1130,98.64,2026-07-10 22:44:00,0,None
TX_102424,ACC_1168,ACC_1030,424.71,2026-07-11 00:04:00,0,None
TX_103227,ACC_1118,ACC_1163,497.31,2026-07-10 21:53:00,0,None
TX_103831,ACC_1024,ACC_1035,110.58,2026-07-10 22:15:00,0,None
TX_102834,ACC_1188,ACC_1180,830.56,2026-07-10 21:13:00,0,None
TX_100259,ACC_1164,ACC_1147,50.87,2026-07-11 22:51:00,0,None
TX_100443,ACC_1186,ACC_1075,234.96,2026-07-11 20:43:00,0,None
TX_102329,ACC_1098,ACC_1047,313.31,2026-07-10 19:42:00,0,None
TX_100976,ACC_1022,ACC_1077,301.79,2026-07-11 22:33:00,0,None
TX_100371,ACC_1190,ACC_1145,433.6,2026-07-11 00:02:00,0,None
TX_103202,ACC_1172,ACC_1173,203.58,2026-07-12 22:40:00,0,None
TX_101749,ACC_1131,ACC_1104,895.65,2026-07-12 20:47:00,0,None
TX_102888,ACC_1063,ACC_1112,1417.92,2026-07-11 21:37:00,0,None
TX_104759,ACC_1024,ACC_1112,34.92,2026-07-13 02:26:00,0,None
TX_101874,ACC_1078,ACC_1010,1342.71,2026-07-10 18:46:00,0,None
TX_100318,ACC_1143,ACC_1193,688.64,2026-07-13 02:17:00,0,None
TX_102739,ACC_1104,ACC_1001,1188.6,2026-07-10 22:13:00,0,None
TX_104754,ACC_1047,ACC_1004,33.79,2026-07-12 22:22:00,0,None
TX_103955,ACC_1042,ACC_1028,75.86,2026-07-10 21:12:00,0,None
TX_101495,ACC_1041,ACC_1008,585.29,2026-07-12 20:23:00,0,None
TX_100613,ACC_1139,ACC_1048,1245.57,2026-07-10 18:27:00,0,None
TX_100087,ACC_1079,ACC_1040,1071.17,2026-07-12 02:49:00,0,None
TX_100490,ACC_1013,ACC_1074,1488.8,2026-07-11 19:01:00,0,None
TX_104064,ACC_1088,ACC_1169,161.22,2026-07-13 00:32:00,0,None
TX_103459,ACC_1188,ACC_1031,1089.34,2026-07-12 23:56:00,0,None
TX_103711,ACC_1110,ACC_1009,1006.87,2026-07-10 23:29:00,0,None
TX_102379,ACC_1059,ACC_1066,778.16,2026-07-11 00:46:00,0,None
TX_100713,ACC_1057,ACC_1029,1048.3,2026-07-11 01:21:00,0,None
TX_101401,ACC_1158,ACC_1060,1182.86,2026-07-11 23:38:00,0,None
TX_103266,ACC_1161,ACC_1162,1332.43,2026-07-11 18:51:00,0,None
TX_104499,ACC_1016,ACC_1029,962.3,2026-07-11 01:33:00,0,None
TX_100151,ACC_1105,ACC_1158,533.32,2026-07-12 19:55:00,0,None
TX_101073,ACC_1102,ACC_1193,1364.62,2026-07-12 01:25:00,0,None
TX_100219,ACC_1010,ACC_1045,862.69,2026-07-12 02:10:00,0,None
TX_102980,ACC_1010,ACC_1015,1134.23,2026-07-11 02:20:00,0,None
TX_103661,ACC_1035,ACC_1022,1110.35,2026-07-12 19:56:00,0,None
TX_102936,ACC_1033,ACC_1069,1005.57,2026-07-12 20:21:00,0,None
TX_101274,ACC_1050,ACC_1029,526.2,2026-07-12 22:13:00,0,None
TX_101240,ACC_1031,ACC_1069,456.67,2026-07-12 21:19:00,0,None
TX_104579,ACC_1160,ACC_1096,380.28,2026-07-11 20:02:00,0,None
TX_101549,ACC_1175,ACC_1060,853.58,2026-07-13 01:50:00,0,None
TX_103757,ACC_1105,ACC_1079,96.88,2026-07-11 01:39:00,0,None
TX_102995,ACC_1091,ACC_1047,842.31,2026-07-10 20:56:00,0,None
TX_103130,ACC_1023,ACC_1053,1209.43,2026-07-12 00:59:00,0,None
TX_100819,ACC_1165,ACC_1007,1430.38,2026-07-11 02:49:00,0,None
TX_104330,ACC_1003,ACC_1124,314.64,2026-07-11 18:31:00,0,None
TX_100759,ACC_1154,ACC_1160,1144.31,2026-07-12 19:38:00,0,None
TX_101536,ACC_1129,ACC_1085,1314.85,2026-07-13 01:40:00,0,None
TX_103498,ACC_1056,ACC_1042,788.75,2026-07-11 19:59:00,0,None
TX_100497,ACC_1149,ACC_1024,509.29,2026-07-11 18:10:00,0,None
TX_100249,ACC_1186,ACC_1065,625.18,2026-07-11 02:23:00,0,None
TX_102196,ACC_1077,ACC_1187,876.15,2026-07-13 02:15:00,0,None
TX_102201,ACC_1175,ACC_1013,1120.29,2026-07-12 18:00:00,0,None
TX_103076,ACC_1195,ACC_1044,496.14,2026-07-13 01:22:00,0,None
TX_101214,ACC_1010,ACC_1116,1014.65,2026-07-12 20:06:00,0,None
TX_102742,ACC_1101,ACC_1151,508.64,2026-07-11 21:40:00,0,None
TX_100221,ACC_1161,ACC_1189,393.52,2026-07-12 18:22:00,0,None
TX_104930,ACC_1076,ACC_1151,700.59,2026-07-12 21:31:00,0,None
TX_100072,ACC_1149,ACC_1119,1105.21,2026-07-11 00:13:00,0,None
TX_102219,ACC_1169,ACC_1141,579.53,2026-07-11 00:00:00,0,None
TX_104980,ACC_1050,ACC_1028,1062.04,2026-07-12 23:39:00,0,None
TX_104278,ACC_1010,ACC_1188,365.89,2026-07-13 01:14:00,0,None
TX_101292,ACC_1065,ACC_1014,668.42,2026-07-10 18:48:00,0,None
TX_101428,ACC_1136,ACC_1157,586.17,2026-07-11 23:05:00,0,None
TX_102242,ACC_1175,ACC_1061,1012.45,2026-07-11 19:39:00,0,None
TX_102130,ACC_1167,ACC_1151,486.22,2026-07-12 18:48:00,0,None
TX_102236,ACC_1056,ACC_1067,652.65,2026-07-12 21:25:00,0,None
TX_103620,ACC_1082,ACC_1149,1143.3,2026-07-12 21:43:00,0,None
TX_102774,ACC_1154,ACC_1028,431.78,2026-07-12 19:59:00,0,None
TX_103144,ACC_1004,ACC_1131,1139.88,2026-07-12 19:17:00,0,None
TX_103610,ACC_1123,ACC_1004,967.16,2026-07-11 20:19:00,0,None
TX_102954,ACC_1046,ACC_1093,562.35,2026-07-10 18:47:00,0,None
TX_104597,ACC_1081,ACC_1106,1346.65,2026-07-11 21:09:00,0,None
TX_101252,ACC_1190,ACC_1141,78.05,2026-07-10 22:20:00,0,None
TX_103791,ACC_1163,ACC_1055,1008.11,2026-07-11 20:56:00,0,None
TX_102775,ACC_1160,ACC_1010,1192.95,2026-07-12 20:10:00,0,None
TX_102715,ACC_1006,ACC_1003,351.65,2026-07-12 23:17:00,0,None
TX_100698,ACC_1026,ACC_1150,1157.6,2026-07-12 00:55:00,0,None
TX_100710,ACC_1029,ACC_1090,1095.56,2026-07-12 01:41:00,0,None
TX_104768,ACC_1126,ACC_1096,666.63,2026-07-10 20:01:00,0,None
TX_101127,ACC_1014,ACC_1037,560.79,2026-07-10 23:52:00,0,None
TX_103967,ACC_1135,ACC_1118,112.38,2026-07-11 20:15:00,0,None
TX_101551,ACC_1103,ACC_1149,284.34,2026-07-11 19:33:00,0,None
TX_100099,ACC_1064,ACC_1149,715.5,2026-07-12 02:37:00,0,None
TX_103423,ACC_1138,ACC_1161,47.25,2026-07-10 23:28:00,0,None
TX_104196,ACC_1149,ACC_1113,1133.61,2026-07-11 22:55:00,0,None
TX_102177,ACC_1187,ACC_1116,460.48,2026-07-11 21:14:00,0,None
TX_101767,ACC_1194,ACC_1147,574.33,2026-07-11 02:00:00,0,None
TX_102743,ACC_1049,ACC_1188,662.37,2026-07-11 23:38:00,0,None
TX_102313,ACC_1193,ACC_1048,370.07,2026-07-12 23:14:00,0,None
TX_101998,ACC_1115,ACC_1111,225.61,2026-07-12 18:57:00,0,None
TX_103331,ACC_1106,ACC_1124,1312.11,2026-07-12 20:10:00,0,None
TX_101598,ACC_1139,ACC_1125,385.48,2026-07-10 18:36:00,0,None
TX_103874,ACC_1184,ACC_1129,242.96,2026-07-12 19:53:00,0,None
TX_104313,ACC_1103,ACC_1061,766.77,2026-07-11 19:17:00,0,None
TX_101952,ACC_1171,ACC_1168,722.67,2026-07-12 20:16:00,0,None
TX_102070,ACC_1105,ACC_1128,395.77,2026-07-10 19:24:00,0,None
TX_103523,ACC_1194,ACC_1183,1153.63,2026-07-10 21:06:00,0,None
TX_102057,ACC_1076,ACC_1026,722.05,2026-07-12 00:35:00,0,None
TX_100191,ACC_1035,ACC_1012,608.55,2026-07-10 21:24:00,0,None
TX_104250,ACC_1184,ACC_1008,1182.81,2026-07-10 19:28:00,0,None
TX_104034,ACC_1143,ACC_1064,401.63,2026-07-12 21:07:00,0,None
TX_100814,ACC_1073,ACC_1077,706.25,2026-07-12 01:38:00,0,None
TX_101589,ACC_1147,ACC_1080,277.07,2026-07-12 18:43:00,0,None
TX_103788,ACC_1094,ACC_1003,966.1,2026-07-11 21:51:00,0,None
TX_104694,ACC_1143,ACC_1184,435.71,2026-07-10 19:33:00,0,None
TX_104448,ACC_1083,ACC_1037,1033.03,2026-07-11 01:37:00,0,None
TX_101484,ACC_1110,ACC_1022,683.25,2026-07-10 18:56:00,0,None
TX_103318,ACC_1185,ACC_1072,1028.15,2026-07-10 23:39:00,0,None
TX_103378,ACC_1142,ACC_1159,527.27,2026-07-11 21:21:00,0,None
TX_103309,ACC_1165,ACC_1173,417.39,2026-07-10 22:37:00,0,None
TX_100772,ACC_1071,ACC_1004,459.35,2026-07-12 19:50:00,0,None
TX_100065,ACC_1049,ACC_1011,568.86,2026-07-12 20:22:00,0,None
TX_101890,ACC_1034,ACC_1103,882.33,2026-07-11 18:40:00,0,None
TX_104965,ACC_1026,ACC_1163,114.54,2026-07-12 00:33:00,0,None
TX_101207,ACC_1001,ACC_1026,606.35,2026-07-11 02:46:00,0,None
TX_104185,ACC_1072,ACC_1012,534.77,2026-07-12 22:29:00,0,None
TX_100223,ACC_1003,ACC_1140,701.53,2026-07-12 01:10:00,0,None
TX_102520,ACC_1129,ACC_1116,1348.21,2026-07-11 21:13:00,0,None
TX_104570,ACC_1123,ACC_1007,770.76,2026-07-10 20:24:00,0,None
TX_101053,ACC_1175,ACC_1049,554.55,2026-07-12 20:51:00,0,None
TX_104315,ACC_1089,ACC_1162,409.36,2026-07-12 20:57:00,0,None
TX_100465,ACC_1125,ACC_1120,30.92,2026-07-12 18:20:00,0,None
TX_104764,ACC_1191,ACC_1092,1472.63,2026-07-11 22:22:00,0,None
TX_104696,ACC_1009,ACC_1083,1211.87,2026-07-12 02:46:00,0,None
TX_101880,ACC_1080,ACC_1107,1001.28,2026-07-10 23:03:00,0,None
TX_100473,ACC_1091,ACC_1131,183.35,2026-07-11 23:07:00,0,None
TX_100739,ACC_1044,ACC_1166,694.72,2026-07-10 21:28:00,0,None
TX_104068,ACC_1002,ACC_1171,582.03,2026-07-10 20:31:00,0,None
TX_SPIKE_001,ACC_1042,ACC_1185,95000.0,2026-07-12 12:15:00,1,Volumetric Spike
TX_100591,ACC_1044,ACC_1039,1346.71,2026-07-11 22:28:00,0,None
TX_102599,ACC_1093,ACC_1191,1148.65,2026-07-10 19:31:00,0,None
TX_100856,ACC_1153,ACC_1002,1292.36,2026-07-11 18:58:00,0,None
TX_104130,ACC_1198,ACC_1042,186.06,2026-07-10 21:29:00,0,None
TX_104194,ACC_1168,ACC_1004,619.21,2026-07-13 00:19:00,0,None
TX_102369,ACC_1155,ACC_1096,829.53,2026-07-11 00:33:00,0,None
TX_103565,ACC_1055,ACC_1056,622.82,2026-07-12 23:11:00,0,None
TX_101200,ACC_1037,ACC_1120,1190.88,2026-07-11 20:11:00,0,None
TX_103760,ACC_1045,ACC_1195,1305.69,2026-07-12 01:12:00,0,None
TX_103646,ACC_1029,ACC_1176,932.25,2026-07-12 23:21:00,0,None
TX_100171,ACC_1175,ACC_1109,792.36,2026-07-11 02:04:00,0,None
TX_102472,ACC_1130,ACC_1133,344.19,2026-07-11 02:36:00,0,None
TX_100892,ACC_1056,ACC_1171,311.5,2026-07-12 00:30:00,0,None
TX_102858,ACC_1177,ACC_1126,850.69,2026-07-11 23:54:00,0,None
TX_103933,ACC_1093,ACC_1169,1046.54,2026-07-10 22:24:00,0,None
TX_104544,ACC_1017,ACC_1098,1155.42,2026-07-11 20:50:00,0,None
TX_103972,ACC_1014,ACC_1133,1149.71,2026-07-13 00:54:00,0,None
TX_100253,ACC_1120,ACC_1041,1490.59,2026-07-10 18:55:00,0,None
TX_101258,ACC_1193,ACC_1084,261.14,2026-07-12 19:38:00,0,None
TX_103344,ACC_1090,ACC_1164,698.52,2026-07-10 18:59:00,0,None
TX_100359,ACC_1079,ACC_1057,568.76,2026-07-11 20:22:00,0,None
TX_104900,ACC_1168,ACC_1070,959.37,2026-07-10 23:53:00,0,None
TX_100992,ACC_1109,ACC_1175,1289.37,2026-07-12 02:19:00,0,None
TX_102681,ACC_1188,ACC_1115,451.58,2026-07-11 18:23:00,0,None
